unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
26780,127,128,20.0008,0.7,0.0,491.19,607.87,1492.42,1266.7,9.35,13.66,334.29,2324.1,8731.69,1.08,44.82,314.4,2388.21,8064.82,9.2738,0.03,365,2324,100.0,24.42,14.5848,4,2
26785,127,133,20.0002,0.7,0.0,491.19,607.89,1495.45,1270.69,9.35,13.66,334.44,2324.12,8729.82,1.07,44.63,314.36,2388.26,8065.82,9.2824,0.02,367,2324,100.0,24.29,14.6449,4,2
26801,127,149,20.0061,0.7,0.0,491.19,607.41,1497.44,1269.08,9.35,13.66,333.41,2324.15,8729.49,1.07,44.63,314.2,2388.27,8068.65,9.2733,0.03,368,2324,100.0,24.41,14.6164,4,2
26803,127,151,20.0022,0.7001,0.0,491.19,608.46,1493.15,1265.82,9.35,13.66,333.28,2324.15,8727.04,1.07,45.07,314.0,2388.31,8066.39,9.3094,0.03,368,2324,100.0,24.34,14.6054,4,2
26806,127,154,20.0001,0.7,0.0,491.19,608.44,1492.5,1263.93,9.35,13.66,333.69,2324.16,8740.35,1.07,44.98,314.01,2388.29,8066.89,9.3269,0.03,367,2324,100.0,24.3,14.6449,4,2
26809,127,157,20.0014,0.7,0.0,491.19,608.48,1499.5,1269.42,9.35,13.66,332.59,2324.18,8732.88,1.08,44.99,313.83,2388.26,8062.84,9.3076,0.03,367,2324,100.0,24.16,14.5369,4,2
26826,128,11,20.0002,0.7009,0.0,491.19,608.09,1479.25,1247.26,9.35,13.65,333.81,2323.98,8720.87,1.08,44.28,315.27,2388.08,8059.14,9.2233,0.02,364,2324,100.0,24.46,14.745,3,2
26835,128,20,20.0071,0.7002,0.0,491.19,607.92,1482.42,1249.1,9.35,13.65,334.21,2323.9,8717.72,1.08,44.43,315.48,2388.13,8059.16,9.2595,0.02,364,2324,100.0,24.49,14.7232,3,2
26843,128,28,20.0023,0.7,0.0,491.19,607.63,1489.77,1256.57,9.35,13.66,334.67,2323.96,8714.55,1.08,44.48,314.53,2388.07,8057.77,9.2487,0.02,365,2324,100.0,24.46,14.6643,3,2
26844,128,29,20.0034,0.7,0.0,491.19,607.87,1481.18,1259.13,9.35,13.65,334.82,2323.97,8719.3,1.07,44.51,315.11,2388.08,8054.39,9.2096,0.02,365,2324,100.0,24.38,14.6228,3,2
26846,128,31,20.0027,0.7,0.0,491.19,607.36,1488.19,1252.02,9.35,13.66,334.71,2323.96,8723.08,1.08,44.5,314.71,2388.13,8057.44,9.2208,0.02,364,2324,100.0,24.57,14.6669,3,2
26853,128,38,20.0069,0.7006,0.0,491.19,607.22,1483.2,1250.12,9.35,13.66,334.43,2323.95,8720.89,1.08,44.51,314.94,2388.1,8052.89,9.2516,0.02,366,2324,100.0,24.41,14.6859,3,2
26855,128,40,20.006,0.7007,0.0,491.19,607.35,1481.43,1253.32,9.35,13.66,333.89,2323.94,8718.62,1.08,44.52,315.19,2388.11,8059.51,9.2298,0.03,365,2324,100.0,24.54,14.7161,3,2
26858,128,43,20.0006,0.7,0.0,491.19,607.17,1485.25,1249.59,9.35,13.66,334.34,2323.99,8719.49,1.08,44.44,314.48,2388.07,8061.35,9.1994,0.02,366,2324,100.0,24.53,14.6266,3,2
26864,128,49,20.002,0.7002,0.0,491.19,607.83,1488.03,1257.72,9.35,13.65,334.63,2324.0,8722.68,1.08,44.48,315.14,2388.06,8061.4,9.2588,0.02,365,2324,100.0,24.45,14.5847,3,2
26871,128,56,20.002,0.7,0.0,491.19,608.0,1490.18,1251.92,9.35,13.66,333.98,2324.02,8723.38,1.08,44.39,315.13,2388.07,8059.53,9.2472,0.02,366,2324,100.0,24.31,14.7232,3,2
26874,128,59,20.004,0.702,0.0,491.19,606.95,1477.31,1259.27,9.35,13.66,334.42,2323.94,8716.95,1.08,44.36,314.65,2388.14,8058.38,9.2114,0.02,364,2324,100.0,24.3,14.6834,3,2
26883,128,68,20.008,0.7,0.0,491.19,607.37,1482.07,1254.86,9.35,13.66,334.38,2324.04,8725.19,1.08,44.57,314.43,2388.06,8061.99,9.2392,0.02,367,2324,100.0,24.38,14.7549,3,2
26889,128,74,20.0056,0.702,0.0,491.19,607.79,1481.41,1255.71,9.35,13.66,333.74,2323.98,8724.35,1.08,44.55,315.13,2388.12,8060.97,9.2587,0.02,365,2324,100.0,24.53,14.638,3,2
26890,128,75,20.0051,0.7,0.0,491.19,607.27,1485.53,1251.3,9.35,13.66,334.18,2323.99,8720.9,1.08,44.62,314.58,2388.11,8060.39,9.2267,0.02,367,2324,100.0,24.64,14.6988,3,2
26903,128,88,19.9996,0.7007,0.0,491.19,607.59,1485.84,1253.5,9.35,13.66,334.21,2323.96,8726.58,1.08,44.55,315.06,2388.15,8060.04,9.2769,0.02,366,2324,100.0,24.53,14.6211,3,2
26930,128,115,20.0004,0.7005,0.0,491.19,608.07,1489.85,1264.35,9.35,13.66,333.09,2324.08,8729.91,1.08,44.75,314.95,2388.2,8063.96,9.2895,0.02,366,2324,100.0,24.42,14.6887,4,2
26935,128,120,20.006,0.7,0.0,491.19,607.66,1484.78,1261.73,9.35,13.66,333.8,2324.08,8735.32,1.08,44.57,314.63,2388.23,8067.9,9.3046,0.02,365,2324,100.0,24.63,14.6165,4,2
26936,128,121,20.002,0.7012,0.0,491.19,607.82,1488.41,1259.8,9.35,13.66,334.06,2324.03,8730.22,1.07,44.81,314.52,2388.2,8069.85,9.2596,0.02,367,2324,100.0,24.21,14.5653,4,2
26946,128,131,20.0023,0.7,0.0,491.19,608.17,1492.71,1261.13,9.35,13.66,334.34,2324.14,8733.95,1.08,44.73,314.17,2388.28,8072.51,9.2817,0.03,368,2324,100.0,24.35,14.6202,4,2
26949,128,134,20.0061,0.7004,0.0,491.19,608.54,1488.19,1259.55,9.35,13.66,333.65,2324.12,8741.15,1.08,44.69,314.32,2388.25,8073.52,9.2511,0.03,367,2324,100.0,24.48,14.6103,4,2
26950,128,135,20.0029,0.7018,0.0,491.19,608.23,1491.79,1261.94,9.35,13.66,333.66,2324.09,8743.17,1.07,44.54,314.41,2388.28,8070.12,9.2907,0.03,366,2324,100.0,24.19,14.7255,4,2
26952,128,137,20.0059,0.7,0.0,491.19,608.06,1481.03,1265.46,9.35,13.66,335.17,2324.14,8738.0,1.08,44.63,314.36,2388.28,8074.29,9.2655,0.03,366,2324,100.0,24.34,14.7122,4,2
26973,128,158,20.0047,0.7008,0.0,491.19,608.2,1495.13,1266.73,9.35,13.66,332.84,2324.35,8764.33,1.07,44.99,314.15,2388.52,8090.62,9.3345,0.03,368,2324,100.0,24.27,14.4817,4,2
26977,129,3,20.0001,0.7,0.0,491.19,607.27,1482.99,1251.87,9.35,13.66,335.24,2323.97,8725.76,1.08,44.58,315.08,2388.09,8060.92,9.2135,0.02,366,2324,100.0,24.45,14.7073,3,2
26996,129,22,20.0059,0.7,0.0,491.19,607.37,1480.55,1253.79,9.35,13.66,334.11,2323.98,8723.94,1.08,44.15,315.53,2388.1,8065.05,9.2427,0.02,365,2324,100.0,24.33,14.6574,3,2
27004,129,30,20.0007,0.7,0.0,491.19,607.51,1484.85,1248.51,9.35,13.65,334.06,2323.93,8727.58,1.08,44.38,314.72,2388.11,8065.87,9.2146,0.02,365,2324,100.0,24.54,14.7597,3,2
27009,129,35,20.0028,0.7,0.0,491.19,607.56,1493.87,1254.22,9.35,13.66,335.43,2323.92,8721.52,1.08,44.42,314.93,2388.13,8059.91,9.2324,0.02,364,2324,100.0,24.53,14.7304,3,2
27013,129,39,20.0047,0.7,0.0,491.19,607.79,1484.48,1248.54,9.35,13.66,334.7,2323.96,8730.37,1.08,44.41,314.87,2388.1,8060.02,9.2132,0.02,363,2324,100.0,24.66,14.706,3,2
27031,129,57,20.0012,0.7007,0.0,491.19,608.25,1484.51,1254.78,9.35,13.66,334.46,2323.94,8724.9,1.08,44.49,314.98,2388.08,8058.58,9.2045,0.02,365,2324,100.0,24.66,14.7325,3,2
27033,129,59,19.9998,0.7,0.0,491.19,607.98,1484.4,1255.2,9.35,13.65,334.41,2323.98,8730.25,1.08,44.39,314.38,2388.08,8062.46,9.1967,0.02,366,2324,100.0,24.37,14.6873,3,2
27034,129,60,20.0023,0.7012,0.0,491.19,607.65,1484.58,1249.06,9.35,13.66,334.6,2323.96,8726.22,1.08,44.5,314.95,2388.1,8060.16,9.1933,0.02,367,2324,100.0,24.43,14.6898,3,2
27035,129,61,19.999,0.7015,0.0,491.19,607.44,1484.05,1261.54,9.35,13.66,334.84,2323.97,8731.19,1.08,44.43,315.29,2388.08,8060.61,9.2534,0.02,366,2324,100.0,24.37,14.718,3,2
27046,129,72,20.0048,0.7,0.0,491.19,607.82,1484.04,1251.77,9.35,13.66,334.04,2323.98,8723.25,1.07,44.3,314.72,2388.1,8063.65,9.1832,0.02,364,2324,100.0,24.5,14.7001,3,2
27047,129,73,20.0072,0.7002,0.0,491.19,607.22,1482.05,1244.41,9.35,13.66,333.95,2323.99,8716.69,1.08,44.53,314.63,2388.08,8057.29,9.2348,0.02,366,2324,100.0,24.53,14.5917,3,2
27052,129,78,19.9993,0.7007,0.0,491.19,607.67,1482.0,1255.31,9.35,13.66,334.62,2324.04,8724.67,1.08,44.26,314.77,2388.18,8060.94,9.199,0.02,365,2324,100.0,24.52,14.6886,3,2
27060,129,86,19.9987,0.7,0.0,491.19,607.81,1490.74,1260.71,9.35,13.66,335.09,2324.01,8725.7,1.08,44.47,314.02,2388.09,8059.07,9.2175,0.02,365,2324,100.0,24.6,14.57,3,2
27065,129,91,20.0006,0.7012,0.0,491.19,607.23,1482.77,1253.01,9.35,13.65,333.86,2323.96,8725.82,1.08,44.58,314.63,2388.18,8059.99,9.2365,0.02,365,2324,100.0,24.52,14.6289,3,2
27066,129,92,20.0055,0.7017,0.0,491.19,607.55,1484.49,1256.44,9.35,13.66,334.24,2323.99,8722.87,1.08,44.5,314.62,2388.16,8060.13,9.2449,0.02,366,2324,100.0,24.44,14.6811,3,2
27073,129,99,20.0047,0.7,0.0,491.19,607.66,1495.75,1259.59,9.35,13.66,333.92,2323.99,8721.08,1.08,44.7,314.46,2388.16,8064.84,9.2513,0.02,365,2324,100.0,24.43,14.6496,4,2
27079,129,105,20.0062,0.7,0.0,491.19,608.17,1494.25,1254.85,9.35,13.66,334.85,2323.99,8729.33,1.07,44.65,314.6,2388.15,8058.98,9.2493,0.02,367,2324,100.0,24.33,14.6423,4,2
27092,129,118,20.0045,0.7,0.0,491.19,607.91,1489.76,1256.5,9.35,13.66,334.48,2324.01,8720.92,1.08,44.55,314.79,2388.14,8058.6,9.2387,0.03,366,2324,100.0,24.4,14.5918,4,2
27095,129,121,20.0054,0.7017,0.0,491.19,608.33,1487.48,1259.09,9.35,13.66,333.28,2324.02,8720.93,1.07,44.83,314.61,2388.12,8050.78,9.2951,0.03,367,2324,100.0,24.35,14.5291,4,2
27101,129,127,20.0007,0.7,0.0,491.19,607.5,1488.24,1271.71,9.35,13.66,333.71,2324.06,8722.43,1.08,44.7,314.26,2388.17,8051.7,9.282,0.03,368,2324,100.0,24.34,14.6231,4,2
27102,129,128,19.9989,0.7012,0.0,491.19,608.23,1483.23,1257.9,9.35,13.66,333.69,2324.04,8716.12,1.08,44.93,314.69,2388.14,8054.99,9.2621,0.03,365,2324,100.0,24.36,14.5889,4,2
27120,129,146,20.0035,0.7012,0.0,491.19,608.7,1493.69,1273.95,9.35,13.66,333.35,2324.06,8710.9,1.07,44.91,313.81,2388.22,8045.63,9.3051,0.03,369,2324,100.0,24.14,14.6047,4,2
27123,130,2,20.0069,0.7003,0.0,491.19,607.68,1481.12,1243.19,9.35,13.65,334.18,2323.92,8722.89,1.08,44.09,315.53,2388.06,8055.04,9.2073,0.02,362,2324,100.0,24.59,14.8272,3,2
27130,130,9,19.9994,0.7004,0.0,491.19,607.55,1474.0,1246.78,9.35,13.65,334.53,2323.94,8720.02,1.08,44.39,315.35,2388.06,8065.52,9.2058,0.02,364,2324,100.0,24.33,14.6903,3,2
27134,130,13,19.9997,0.7,0.0,491.19,607.11,1478.1,1240.18,9.35,13.65,334.43,2323.91,8722.16,1.08,44.07,315.27,2388.02,8069.21,9.1862,0.02,366,2324,100.0,24.57,14.7207,3,2
27135,130,14,19.9987,0.7,0.0,491.19,607.31,1480.52,1245.98,9.35,13.65,334.41,2323.92,8717.47,1.08,44.3,315.04,2388.11,8068.11,9.2078,0.02,363,2324,100.0,24.67,14.6905,3,2
27149,130,28,20.0003,0.7,0.0,491.19,607.08,1488.17,1249.34,9.35,13.65,334.55,2323.93,8722.67,1.08,44.17,315.23,2388.12,8060.31,9.2215,0.02,362,2324,100.0,24.35,14.6956,3,2
27158,130,37,20.0012,0.7003,0.0,491.19,607.57,1479.44,1249.7,9.35,13.66,334.37,2323.97,8715.46,1.08,44.24,314.8,2388.09,8057.96,9.1806,0.02,362,2324,100.0,24.49,14.7747,3,2
27161,130,40,20.0061,0.7002,0.0,491.19,607.06,1484.05,1245.96,9.35,13.65,335.5,2323.92,8720.42,1.08,44.15,315.12,2388.11,8065.82,9.2337,0.02,364,2324,100.0,24.46,14.7264,3,2
27166,130,45,20.0074,0.7,0.0,491.19,607.22,1488.77,1250.31,9.35,13.65,334.09,2323.94,8728.18,1.07,44.32,314.63,2388.1,8063.72,9.1626,0.02,364,2324,100.0,24.67,14.7153,3,2
27188,130,67,19.9996,0.7015,0.0,491.19,607.4,1487.83,1243.23,9.35,13.65,335.17,2323.91,8729.51,1.08,44.17,314.52,2388.05,8064.08,9.2018,0.02,362,2324,100.0,24.67,14.7545,3,2
27191,130,70,20.004,0.7,0.0,491.19,606.92,1484.29,1246.56,9.35,13.65,334.6,2323.91,8725.77,1.08,44.29,315.35,2388.03,8060.0,9.2099,0.02,365,2324,100.0,24.41,14.7063,3,2
27197,130,76,19.9999,0.7006,0.0,491.19,607.1,1484.6,1250.28,9.35,13.65,335.02,2323.9,8717.28,1.08,44.31,315.1,2388.04,8064.35,9.2457,0.02,364,2324,100.0,24.29,14.6166,3,2
27203,130,82,20.008,0.7013,0.0,491.19,607.2,1481.87,1247.69,9.35,13.66,335.21,2323.98,8730.62,1.08,44.27,314.79,2388.13,8061.94,9.1905,0.02,367,2324,100.0,24.28,14.743,3,2
27205,130,84,20.0046,0.7,0.0,491.19,607.5,1483.79,1257.07,9.35,13.65,335.01,2323.99,8727.88,1.08,44.37,314.97,2388.09,8064.52,9.2327,0.02,365,2324,100.0,24.33,14.6088,3,2
27207,130,86,20.008,0.7009,0.0,491.19,607.51,1479.33,1252.16,9.35,13.65,335.38,2323.94,8729.2,1.08,44.39,314.83,2388.05,8061.92,9.2398,0.02,366,2324,100.0,24.44,14.5477,3,2
27209,130,88,20.0076,0.7009,0.0,491.19,607.34,1484.17,1255.38,9.35,13.66,334.9,2323.98,8721.18,1.08,44.29,314.69,2388.12,8054.45,9.2306,0.02,365,2324,100.0,24.34,14.628,3,2
27226,130,105,19.9998,0.7013,0.0,491.19,607.59,1485.53,1261.72,9.35,13.66,334.3,2324.01,8724.62,1.07,44.31,314.79,2388.15,8059.0,9.207,0.02,366,2324,100.0,24.39,14.6427,4,2
27230,130,109,20.0041,0.7,0.0,491.19,607.57,1486.71,1256.26,9.35,13.66,334.23,2324.02,8720.5,1.08,44.56,314.8,2388.13,8057.97,9.2166,0.02,365,2324,100.0,24.36,14.6327,4,2
27234,130,113,20.0056,0.7,0.0,491.19,607.51,1482.88,1248.87,9.35,13.66,333.56,2324.05,8724.62,1.08,44.61,314.58,2388.15,8059.05,9.2313,0.02,365,2324,100.0,24.37,14.6277,4,2
27235,130,114,20.0054,0.7,0.0,491.19,607.87,1486.87,1256.15,9.35,13.66,334.35,2324.0,8720.21,1.07,44.79,314.39,2388.17,8058.34,9.2552,0.03,365,2324,100.0,24.28,14.6581,4,2
27237,130,116,20.0058,0.7,0.0,491.19,607.77,1490.85,1251.75,9.35,13.66,334.21,2323.97,8720.97,1.08,44.5,314.83,2388.2,8055.93,9.2925,0.02,365,2324,100.0,24.4,14.5069,4,2
27246,130,125,20.0061,0.7016,0.0,491.19,607.33,1486.62,1254.13,9.35,13.66,333.37,2324.01,8721.73,1.07,44.81,313.88,2388.16,8054.02,9.2369,0.03,366,2324,100.0,24.4,14.5326,4,2
27257,130,136,20.0062,0.7008,0.0,491.19,608.55,1492.25,1271.33,9.35,13.66,334.06,2324.07,8721.14,1.08,44.95,314.24,2388.17,8050.12,9.2942,0.03,367,2324,100.0,24.35,14.5281,4,2
27258,130,137,20.0035,0.7,0.0,491.19,608.58,1498.21,1265.02,9.35,13.66,333.22,2324.05,8720.63,1.07,45.06,314.04,2388.14,8045.11,9.3228,0.03,367,2324,100.0,24.36,14.4654,4,2
27263,130,142,20.0061,0.7,0.0,491.19,608.79,1497.87,1267.66,9.35,13.66,333.02,2324.05,8710.04,1.07,44.85,313.28,2388.23,8044.92,9.3055,0.03,371,2324,100.0,24.26,14.4083,4,2
27266,131,2,20.0004,0.7,0.0,491.19,606.97,1476.37,1244.33,9.35,13.65,334.78,2323.91,8739.81,1.08,44.18,315.54,2388.08,8072.8,9.1986,0.02,364,2324,100.0,24.66,14.654,1,2
27275,131,11,20.0054,0.7,0.0,491.19,607.22,1477.15,1240.24,9.35,13.66,335.06,2323.9,8734.39,1.08,44.04,315.36,2388.09,8069.84,9.1652,0.02,365,2324,100.0,24.44,14.7281,1,2
27284,131,20,20.004,0.7,0.0,491.19,607.32,1477.27,1246.05,9.35,13.66,335.02,2323.96,8734.3,1.08,44.37,315.57,2388.14,8079.77,9.1962,0.02,365,2324,100.0,24.72,14.8279,1,2
27308,131,44,19.9988,0.7,0.0,491.19,607.66,1480.48,1245.75,9.35,13.66,335.56,2324.0,8740.82,1.08,44.31,315.13,2388.12,8075.28,9.1919,0.02,364,2324,100.0,24.68,14.7256,1,2
27313,131,49,20.0067,0.7,0.0,491.19,607.04,1485.72,1242.05,9.35,13.65,335.07,2323.99,8735.47,1.07,43.98,315.15,2388.13,8072.76,9.1875,0.02,364,2324,100.0,24.55,14.7189,1,2
27315,131,51,20.0017,0.7011,0.0,491.19,607.45,1482.21,1244.3,9.35,13.65,334.79,2324.01,8738.04,1.08,44.26,315.15,2388.1,8076.82,9.1841,0.02,364,2324,100.0,24.52,14.7322,1,2
27319,131,55,20.0075,0.7,0.0,491.19,607.17,1485.2,1249.55,9.35,13.65,334.44,2323.99,8737.28,1.08,44.06,315.62,2388.07,8075.49,9.2081,0.02,363,2324,100.0,24.43,14.8444,1,2
27325,131,61,20.0005,0.7017,0.0,491.19,607.2,1479.09,1246.88,9.35,13.66,335.75,2323.99,8737.49,1.08,44.21,315.56,2388.1,8078.49,9.2039,0.02,365,2324,100.0,24.57,14.7973,1,2
27328,131,64,20.0006,0.7011,0.0,491.19,606.97,1476.31,1238.78,9.35,13.65,335.73,2323.98,8728.42,1.08,44.15,315.27,2388.13,8072.08,9.1703,0.02,364,2324,100.0,24.58,14.6691,2,2
27336,131,72,20.0076,0.7,0.0,491.19,607.09,1480.3,1246.56,9.35,13.65,335.29,2324.04,8733.49,1.08,44.22,315.05,2388.14,8075.33,9.2083,0.02,363,2324,100.0,24.61,14.6361,2,2
27339,131,75,20.0022,0.7006,0.0,491.19,607.44,1481.38,1244.94,9.35,13.65,335.2,2324.02,8730.81,1.08,44.19,314.77,2388.18,8077.96,9.2073,0.02,365,2324,100.0,24.57,14.6406,2,2
27344,131,80,19.9985,0.7,0.0,491.19,607.06,1481.49,1241.5,9.35,13.65,335.3,2324.01,8740.7,1.08,44.16,314.8,2388.12,8071.38,9.2154,0.02,365,2324,100.0,24.41,14.7707,2,2
27346,131,82,20.0008,0.7005,0.0,491.19,607.24,1485.56,1243.67,9.35,13.65,334.9,2324.04,8738.16,1.08,44.18,315.77,2388.08,8074.78,9.1832,0.02,362,2324,100.0,24.75,14.7827,2,2
27355,131,91,19.9993,0.7012,0.0,491.19,606.89,1480.91,1243.93,9.35,13.66,335.16,2324.03,8740.34,1.08,44.2,315.2,2388.18,8076.75,9.1825,0.02,366,2324,100.0,24.58,14.7465,2,2
27367,131,103,19.9992,0.7003,0.0,491.19,607.53,1479.25,1238.71,9.35,13.65,334.91,2324.0,8735.03,1.08,44.28,315.15,2388.21,8080.99,9.1865,0.02,366,2324,100.0,24.34,14.8366,2,2
27380,131,116,20.0026,0.7,0.0,491.19,607.37,1474.9,1247.91,9.35,13.65,335.09,2324.02,8735.51,1.08,44.14,315.79,2388.15,8082.26,9.2275,0.02,363,2324,100.0,24.47,14.7009,3,2
27382,131,118,20.0011,0.7,0.0,491.19,607.41,1485.93,1239.12,9.35,13.66,334.62,2323.99,8731.61,1.08,44.03,315.46,2388.1,8077.28,9.2022,0.02,364,2324,100.0,24.73,14.773,3,2
27388,131,124,19.9996,0.7,0.0,491.19,607.67,1480.24,1249.05,9.35,13.65,334.84,2324.01,8736.55,1.08,44.34,315.38,2388.15,8077.97,9.1841,0.02,363,2324,100.0,24.5,14.7288,3,2
27401,131,137,20.0039,0.7009,0.0,491.19,607.61,1477.45,1241.21,9.35,13.65,334.08,2324.0,8735.51,1.08,44.22,314.68,2388.17,8073.23,9.2291,0.02,365,2324,100.0,24.52,14.7417,3,2
27412,131,148,20.0026,0.7,0.0,491.19,606.97,1483.59,1252.44,9.35,13.65,333.68,2324.03,8730.03,1.08,44.35,315.21,2388.14,8075.19,9.17,0.02,365,2324,100.0,24.69,14.7011,3,2
27421,131,157,20.0054,0.7,0.0,491.19,607.15,1485.54,1244.79,9.35,13.65,334.35,2324.0,8738.24,1.08,44.27,315.13,2388.12,8068.32,9.2176,0.02,365,2324,100.0,24.44,14.8453,3,2
27426,131,162,19.9988,0.702,0.0,491.19,607.47,1478.16,1245.94,9.35,13.66,334.81,2324.03,8734.78,1.08,44.26,315.12,2388.14,8072.2,9.1908,0.02,363,2324,100.0,24.5,14.6903,3,2
27428,131,164,20.0053,0.7,0.0,491.19,607.36,1490.61,1250.53,9.35,13.66,335.53,2323.98,8736.08,1.08,44.36,315.27,2388.17,8076.66,9.2389,0.02,367,2324,100.0,24.48,14.6996,3,2
27436,131,172,20.0011,0.7,0.0,491.19,607.4,1482.06,1244.81,9.35,13.66,333.82,2323.98,8736.09,1.08,44.45,315.28,2388.19,8072.73,9.2439,0.02,365,2324,100.0,24.35,14.5333,3,2
27442,131,178,20.0068,0.7,0.0,491.19,607.63,1478.7,1244.44,9.35,13.66,334.77,2324.06,8739.0,1.08,44.48,315.44,2388.15,8070.05,9.2658,0.02,367,2324,100.0,24.56,14.6218,3,2
27459,131,195,20.008,0.7,0.0,491.19,607.57,1479.01,1251.84,9.35,13.66,334.57,2324.07,8734.77,1.08,44.51,314.74,2388.23,8071.08,9.2345,0.03,366,2324,100.0,24.4,14.7767,3,2
27462,131,198,20.0041,0.7,0.0,491.19,607.3,1493.87,1256.3,9.35,13.66,333.42,2324.03,8737.94,1.08,44.5,314.63,2388.14,8070.32,9.2938,0.02,363,2324,100.0,24.49,14.7207,3,2
27463,131,199,20.0015,0.7001,0.0,491.19,607.22,1485.79,1261.0,9.35,13.66,335.24,2324.04,8739.52,1.08,44.33,314.61,2388.23,8071.2,9.2346,0.02,366,2324,100.0,24.52,14.6946,3,2
27466,131,202,20.0002,0.7,0.0,491.19,607.85,1484.74,1255.76,9.35,13.66,334.24,2324.04,8735.11,1.08,44.59,314.39,2388.24,8065.54,9.2357,0.02,365,2324,100.0,24.36,14.5983,3,2
27469,131,205,20.0051,0.7006,0.0,491.19,607.38,1483.83,1249.95,9.35,13.66,334.75,2324.09,8730.0,1.08,44.54,315.0,2388.2,8069.18,9.2275,0.03,365,2324,100.0,24.29,14.6586,3,2
27473,131,209,20.0013,0.7013,0.0,491.19,607.63,1490.33,1254.18,9.35,13.66,334.07,2324.08,8741.95,1.08,44.51,314.84,2388.14,8067.37,9.2422,0.02,366,2324,100.0,24.48,14.7329,3,2
27475,131,211,20.0011,0.7,0.0,491.19,607.13,1483.52,1251.83,9.35,13.66,334.41,2324.1,8726.98,1.07,44.36,314.71,2388.24,8066.02,9.2402,0.02,365,2324,100.0,24.25,14.7329,3,2
27476,131,212,20.0039,0.7,0.0,491.19,607.96,1484.03,1260.06,9.35,13.66,334.17,2324.09,8735.28,1.07,44.56,314.23,2388.18,8072.97,9.2316,0.02,367,2324,100.0,24.42,14.6721,3,2
27477,131,213,20.0001,0.7019,0.0,491.19,608.09,1486.07,1252.02,9.35,13.66,333.94,2324.13,8739.51,1.08,44.65,315.15,2388.22,8067.83,9.248,0.02,365,2324,100.0,24.42,14.624,4,2
27482,131,218,20.0042,0.7,0.0,491.19,607.79,1489.29,1247.66,9.35,13.66,334.59,2324.08,8730.62,1.07,44.68,314.01,2388.21,8071.09,9.2188,0.03,366,2324,100.0,24.4,14.5417,4,2
27490,131,226,20.0057,0.7002,0.0,491.19,607.73,1489.15,1260.29,9.35,13.66,333.62,2324.12,8745.17,1.08,44.74,314.44,2388.21,8070.59,9.2604,0.02,365,2324,100.0,24.3,14.62,4,2
27499,131,235,20.0074,0.7,0.0,491.19,607.46,1485.43,1259.69,9.35,13.66,334.98,2324.11,8732.36,1.08,44.91,314.11,2388.2,8071.81,9.2622,0.03,369,2324,100.0,24.55,14.4889,4,2
27501,131,237,20.0014,0.7011,0.0,491.19,608.45,1492.65,1251.46,9.35,13.66,333.77,2324.11,8738.48,1.08,44.67,314.3,2388.25,8063.54,9.3002,0.02,367,2324,100.0,24.26,14.5547,4,2
27516,131,252,20.0004,0.7018,0.0,491.19,608.16,1486.2,1266.74,9.35,13.66,333.03,2324.16,8733.68,1.07,44.88,314.1,2388.24,8068.74,9.2964,0.03,368,2324,100.0,24.41,14.6779,4,2
27520,131,256,20.0053,0.702,0.0,491.19,608.14,1491.03,1269.86,9.35,13.66,334.19,2324.18,8736.99,1.08,44.95,313.82,2388.27,8067.9,9.3145,0.03,368,2324,100.0,24.17,14.5083,4,2
27530,132,3,20.0067,0.7,0.0,491.19,607.51,1484.46,1248.78,9.35,13.66,334.5,2323.92,8715.96,1.08,44.41,315.21,2388.05,8056.11,9.2266,0.02,364,2324,100.0,24.59,14.7128,2,2
27534,132,7,20.0033,0.7,0.0,491.19,607.52,1490.07,1247.36,9.35,13.65,333.67,2323.9,8718.21,1.08,44.25,314.99,2388.05,8050.43,9.2445,0.02,365,2324,100.0,24.35,14.6959,2,2
27538,132,11,20.0016,0.7,0.0,491.19,607.37,1486.47,1249.94,9.35,13.65,334.76,2323.93,8711.08,1.08,44.32,315.34,2388.06,8053.32,9.2109,0.02,366,2324,100.0,24.25,14.7936,2,2
27554,132,27,20.0008,0.7,0.0,491.19,606.71,1485.66,1251.85,9.35,13.65,334.74,2323.95,8713.16,1.08,44.36,314.77,2388.07,8053.46,9.2273,0.02,365,2324,100.0,24.51,14.7636,2,2
27558,132,31,19.9985,0.7017,0.0,491.19,607.78,1483.84,1249.39,9.35,13.65,334.91,2323.93,8709.1,1.08,44.37,315.19,2388.02,8055.42,9.2364,0.02,365,2324,100.0,24.43,14.7112,2,2
27559,132,32,20.001,0.7006,0.0,491.19,607.36,1489.35,1244.44,9.35,13.65,334.2,2323.96,8713.22,1.08,44.47,315.15,2388.02,8051.42,9.189,0.02,363,2324,100.0,24.36,14.7187,2,2
27560,132,33,20.0062,0.7,0.0,491.19,606.82,1480.71,1250.08,9.35,13.65,334.28,2323.95,8717.83,1.08,44.46,315.11,2388.07,8051.14,9.2212,0.02,364,2324,100.0,24.37,14.6197,2,2
