unit,time_step,operational_setting_1,operational_setting_2,operational_setting_3,Sensor_0,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15,Sensor_16,Sensor_17,Sensor_18,Sensor_19,Sensor_20,Health_state,Operational_condition
19094,92,7,24.9985,0.62,80.0,462.54,536.74,1258.37,1035.04,7.05,9.02,175.58,1915.23,8000.58,0.94,36.46,164.47,2028.2,7873.95,10.8636,0.02,306,1915,84.93,14.22,8.5581,1,6
19109,92,22,25.0074,0.62,80.0,462.54,536.41,1259.32,1042.95,7.05,9.02,175.89,1915.29,8005.2,0.94,36.46,164.37,2028.13,7869.83,10.8459,0.02,307,1915,84.93,14.31,8.5536,2,6
19111,92,24,24.9989,0.62,80.0,462.54,536.69,1256.14,1048.57,7.05,9.03,176.07,1915.29,8002.43,0.94,36.57,164.69,2028.15,7872.02,10.9062,0.02,305,1915,84.93,14.21,8.5527,2,6
19115,92,28,25.0015,0.62,80.0,462.54,536.6,1255.04,1048.52,7.05,9.03,176.29,1915.26,8006.79,0.94,36.45,165.45,2028.19,7871.25,10.8724,0.02,307,1915,84.93,14.11,8.5721,2,6
19123,92,36,25.003,0.6202,80.0,462.54,536.59,1261.0,1049.19,7.05,9.03,176.1,1915.28,8010.47,0.94,36.39,164.38,2028.16,7872.28,10.9034,0.02,305,1915,84.93,14.3,8.6192,2,6
19137,92,50,25.0026,0.62,80.0,462.54,536.6,1255.09,1044.9,7.05,9.03,175.33,1915.3,8013.96,0.94,36.61,164.44,2028.13,7872.38,10.8457,0.02,306,1915,84.93,14.28,8.5313,2,6
19139,92,52,25.0039,0.62,80.0,462.54,536.91,1261.52,1043.29,7.05,9.02,175.69,1915.32,7998.15,0.94,36.59,164.59,2028.21,7866.04,10.8803,0.02,307,1915,84.93,14.33,8.6924,2,6
19144,92,57,25.0056,0.6217,80.0,462.54,536.38,1262.11,1044.92,7.05,9.02,175.42,1915.27,8011.35,0.94,36.49,164.49,2028.11,7875.73,10.8636,0.02,306,1915,84.93,14.56,8.521,2,6
19150,92,63,25.0035,0.62,80.0,462.54,537.11,1260.07,1050.8,7.05,9.02,175.4,1915.26,8009.81,0.94,36.46,164.7,2028.14,7868.48,10.861,0.02,306,1915,84.93,14.16,8.5868,3,6
19156,92,69,25.0026,0.6219,80.0,462.54,536.61,1265.59,1044.06,7.05,9.02,176.13,1915.31,8009.92,0.94,36.62,165.0,2028.25,7869.0,10.8848,0.02,307,1915,84.93,14.31,8.539,3,6
19159,92,72,25.007,0.62,80.0,462.54,536.62,1254.82,1034.49,7.05,9.03,175.47,1915.29,8009.76,0.94,36.72,165.08,2028.21,7874.73,10.8801,0.02,306,1915,84.93,14.36,8.7255,3,6
19183,92,96,24.9987,0.6215,80.0,462.54,536.71,1262.29,1047.93,7.05,9.03,175.55,1915.35,8006.76,0.94,36.62,164.73,2028.21,7871.32,10.9076,0.02,306,1915,84.93,14.31,8.5052,3,6
19184,92,97,25.003,0.62,80.0,462.54,536.4,1259.99,1046.14,7.05,9.02,175.9,1915.33,8010.51,0.94,36.47,164.84,2028.23,7871.72,10.8841,0.02,306,1915,84.93,14.24,8.5689,3,6
19189,92,102,25.0048,0.6214,80.0,462.54,536.86,1257.79,1040.02,7.05,9.03,175.26,1915.42,8017.81,0.94,36.49,165.27,2028.26,7877.89,10.8866,0.02,307,1915,84.93,14.28,8.5393,3,6
19200,92,113,24.9991,0.6213,80.0,462.54,536.38,1258.68,1039.13,7.05,9.03,175.17,1915.42,8009.95,0.94,36.65,164.7,2028.37,7879.98,10.8882,0.02,306,1915,84.93,14.22,8.4486,3,6
19201,92,114,25.0007,0.62,80.0,462.54,536.53,1255.46,1040.83,7.05,9.02,175.6,1915.37,8014.06,0.94,36.55,164.68,2028.27,7875.26,10.8788,0.02,307,1915,84.93,14.22,8.5641,3,6
19222,92,135,25.0046,0.6209,80.0,462.54,537.29,1255.01,1050.07,7.05,9.03,175.27,1915.53,8019.26,0.94,36.72,164.96,2028.42,7885.19,10.9183,0.02,306,1915,84.93,14.4,8.5738,3,6
19228,92,141,25.0047,0.6214,80.0,462.54,536.53,1259.08,1046.13,7.05,9.02,174.79,1915.59,8028.54,0.94,36.85,164.44,2028.53,7887.88,10.9292,0.02,309,1915,84.93,14.28,8.5246,3,6
19231,92,144,25.0061,0.62,80.0,462.54,536.81,1260.3,1053.57,7.05,9.03,175.45,1915.62,8021.77,0.94,36.66,164.47,2028.56,7888.58,10.8843,0.02,307,1915,84.93,14.1,8.565,3,6
19233,92,146,25.0047,0.6206,80.0,462.54,537.35,1257.16,1039.97,7.05,9.02,175.66,1915.63,8020.22,0.94,36.69,164.25,2028.61,7890.56,10.9144,0.02,306,1915,84.93,14.38,8.594,3,6
19239,92,152,25.0033,0.62,80.0,462.54,537.2,1259.15,1047.61,7.05,9.03,175.1,1915.76,8031.69,0.94,36.53,164.58,2028.66,7895.86,10.9151,0.02,306,1915,84.93,14.41,8.6195,3,6
19241,92,154,25.0025,0.62,80.0,462.54,536.0,1265.36,1055.04,7.05,9.03,175.18,1915.76,8031.66,0.93,36.65,164.25,2028.64,7897.09,10.884,0.02,306,1915,84.93,14.28,8.577,3,6
19244,92,157,25.0069,0.6201,80.0,462.54,537.43,1270.83,1047.92,7.05,9.03,175.57,1915.81,8031.65,0.94,36.68,164.7,2028.72,7894.13,10.9344,0.02,308,1915,84.93,14.43,8.6502,4,6
19245,92,158,24.9986,0.6203,80.0,462.54,537.62,1264.82,1058.57,7.05,9.03,175.27,1915.87,8044.3,0.94,36.8,164.26,2028.77,7894.72,10.8905,0.02,308,1915,84.93,14.28,8.5624,4,6
19254,92,167,25.0019,0.62,80.0,462.54,537.37,1266.67,1051.25,7.05,9.03,175.7,1915.97,8036.93,0.94,36.88,164.72,2028.91,7902.36,10.9492,0.02,308,1915,84.93,14.21,8.4916,4,6
19257,92,170,25.0035,0.6203,80.0,462.54,537.14,1262.56,1052.78,7.05,9.03,175.88,1916.0,8041.96,0.94,36.71,164.57,2028.92,7904.64,10.9527,0.02,307,1915,84.93,14.28,8.6764,4,6
19267,92,180,25.0059,0.62,80.0,462.54,537.25,1264.52,1048.94,7.05,9.03,174.45,1916.29,8056.03,0.94,36.82,164.22,2029.17,7918.95,10.9437,0.02,308,1915,84.93,14.13,8.5205,4,6
19270,92,183,25.0069,0.6204,80.0,462.54,537.92,1268.82,1051.46,7.05,9.03,175.74,1916.35,8066.87,0.94,36.91,164.9,2029.37,7924.37,10.9339,0.02,308,1915,84.93,14.26,8.5287,4,6
19281,92,194,25.0007,0.6204,80.0,462.54,537.08,1273.23,1058.12,7.05,9.03,174.86,1916.77,8087.71,0.94,36.99,164.56,2029.7,7946.55,10.9932,0.02,308,1915,84.93,14.08,8.6427,4,6
19289,92,202,25.0031,0.62,80.0,462.54,537.13,1267.23,1056.36,7.05,9.04,174.69,1917.1,8104.32,0.94,37.21,164.69,2030.11,7960.18,11.0074,0.02,308,1915,84.93,14.32,8.3771,4,6
19290,92,203,25.0036,0.6218,80.0,462.54,537.27,1267.48,1056.89,7.05,9.03,174.79,1917.17,8107.17,0.94,37.14,164.17,2030.16,7967.07,10.9675,0.02,310,1915,84.93,14.08,8.3919,4,6
19298,93,4,25.0055,0.6215,80.0,462.54,536.87,1258.36,1050.7,7.05,9.02,175.35,1915.28,8011.02,0.94,36.7,165.3,2028.15,7871.26,10.9032,0.02,306,1915,84.93,14.09,8.5481,1,6
19299,93,5,25.0043,0.62,80.0,462.54,536.57,1255.61,1050.89,7.05,9.02,175.73,1915.3,8004.83,0.94,36.59,165.5,2028.2,7875.95,10.877,0.02,306,1915,84.93,14.23,8.598,1,6
19305,93,11,24.9991,0.6209,80.0,462.54,536.78,1264.23,1051.48,7.05,9.03,175.87,1915.29,8004.17,0.94,36.54,164.12,2028.18,7872.08,10.8596,0.02,306,1915,84.93,14.45,8.596,1,6
19308,93,14,25.0059,0.62,80.0,462.54,536.67,1259.84,1040.7,7.05,9.02,176.14,1915.25,8003.34,0.94,36.8,165.32,2028.18,7865.71,10.8862,0.02,305,1915,84.93,14.13,8.6217,1,6
19310,93,16,25.0078,0.62,80.0,462.54,537.23,1257.22,1035.92,7.05,9.03,175.55,1915.2,8006.39,0.94,36.5,164.92,2028.21,7867.54,10.885,0.02,306,1915,84.93,14.46,8.6012,1,6
19320,93,26,25.0068,0.6211,80.0,462.54,536.63,1257.59,1048.75,7.05,9.03,175.27,1915.3,8005.05,0.94,36.58,164.96,2028.2,7874.96,10.8798,0.02,308,1915,84.93,14.22,8.6255,2,6
19339,93,45,25.0065,0.62,80.0,462.54,536.35,1258.83,1047.59,7.05,9.03,175.54,1915.31,8008.93,0.94,36.54,164.6,2028.2,7873.23,10.898,0.02,309,1915,84.93,14.35,8.6109,2,6
19343,93,49,25.0041,0.62,80.0,462.54,537.05,1255.03,1044.41,7.05,9.03,175.71,1915.28,8009.77,0.94,36.66,165.01,2028.2,7872.07,10.9121,0.02,306,1915,84.93,14.24,8.4681,2,6
19345,93,51,25.0017,0.6207,80.0,462.54,536.47,1259.18,1041.48,7.05,9.03,175.58,1915.32,8008.25,0.94,36.57,164.87,2028.2,7874.28,10.8907,0.02,306,1915,84.93,14.02,8.557,2,6
19356,93,62,25.0076,0.6219,80.0,462.54,536.57,1260.87,1041.7,7.05,9.02,175.54,1915.34,8007.91,0.94,36.65,164.64,2028.19,7873.45,10.8761,0.02,307,1915,84.93,14.14,8.5124,2,6
19358,93,64,25.0057,0.62,80.0,462.54,536.52,1267.13,1047.28,7.05,9.03,174.73,1915.25,8006.58,0.94,36.77,165.49,2028.16,7874.99,10.8814,0.02,306,1915,84.93,14.32,8.5421,2,6
19361,93,67,25.0025,0.6203,80.0,462.54,536.85,1257.52,1043.34,7.05,9.03,175.17,1915.29,8007.52,0.94,36.58,164.63,2028.21,7870.69,10.891,0.02,306,1915,84.93,14.25,8.6287,2,6
19367,93,73,25.0059,0.62,80.0,462.54,536.68,1253.34,1047.83,7.05,9.03,175.84,1915.33,8007.82,0.94,36.67,164.52,2028.23,7874.92,10.9136,0.02,306,1915,84.93,14.3,8.5817,3,6
19380,93,86,25.0015,0.6214,80.0,462.54,537.03,1257.07,1050.18,7.05,9.03,175.45,1915.39,8004.04,0.94,36.47,164.45,2028.19,7875.86,10.908,0.02,307,1915,84.93,14.36,8.5435,3,6
19385,93,91,25.0011,0.6205,80.0,462.54,537.04,1261.59,1049.19,7.05,9.02,175.48,1915.27,8012.41,0.94,36.74,164.45,2028.23,7875.05,10.9267,0.02,306,1915,84.93,14.41,8.66,3,6
19392,93,98,25.0001,0.6215,80.0,462.54,536.44,1255.37,1051.14,7.05,9.03,175.91,1915.32,8012.35,0.94,36.77,164.65,2028.2,7876.54,10.9069,0.02,307,1915,84.93,14.16,8.7001,3,6
19409,93,115,25.003,0.6217,80.0,462.54,536.91,1258.58,1050.49,7.05,9.02,175.03,1915.34,8014.32,0.94,36.72,165.01,2028.29,7877.9,10.9441,0.02,307,1915,84.93,14.32,8.615,3,6
19410,93,116,25.0009,0.6213,80.0,462.54,536.77,1266.01,1044.69,7.05,9.03,175.77,1915.35,8014.43,0.94,36.65,164.21,2028.31,7874.21,10.9166,0.02,307,1915,84.93,14.26,8.4632,3,6
19414,93,120,25.0046,0.62,80.0,462.54,536.94,1259.9,1046.48,7.05,9.03,175.9,1915.35,8019.95,0.94,36.74,164.49,2028.31,7872.19,10.8853,0.02,307,1915,84.93,14.42,8.5244,3,6
19420,93,126,25.0074,0.62,80.0,462.54,536.59,1264.27,1049.44,7.05,9.03,176.22,1915.39,8017.41,0.94,36.77,164.9,2028.21,7882.05,10.8653,0.02,308,1915,84.93,14.37,8.4707,3,6
19432,93,138,25.0004,0.6212,80.0,462.54,537.08,1263.46,1049.39,7.05,9.02,175.17,1915.44,8019.74,0.94,36.61,164.67,2028.37,7881.46,10.91,0.02,307,1915,84.93,14.29,8.5646,3,6
19439,93,145,25.0033,0.6218,80.0,462.54,537.01,1265.86,1051.78,7.05,9.03,175.47,1915.44,8014.33,0.94,36.89,164.54,2028.32,7878.18,10.9385,0.02,308,1915,84.93,14.29,8.5643,3,6
19448,93,154,24.9996,0.6201,80.0,462.54,537.31,1262.53,1050.33,7.05,9.02,175.1,1915.5,8024.51,0.94,36.78,164.36,2028.4,7883.27,10.9458,0.02,308,1915,84.93,14.18,8.54,3,6
19458,93,164,24.9985,0.6208,80.0,462.54,536.72,1262.7,1045.74,7.05,9.03,175.08,1915.55,8027.07,0.93,36.92,164.32,2028.42,7884.17,10.9539,0.02,308,1915,84.93,14.24,8.5968,3,6
19465,93,171,25.0056,0.62,80.0,462.54,537.13,1259.83,1054.8,7.05,9.03,175.49,1915.58,8025.04,0.94,36.8,165.01,2028.44,7882.55,10.9234,0.02,307,1915,84.93,14.15,8.5501,3,6
19467,93,173,25.0024,0.6214,80.0,462.54,537.22,1264.79,1061.51,7.05,9.03,175.23,1915.62,8027.68,0.94,36.93,164.08,2028.5,7890.13,10.9074,0.02,310,1915,84.93,14.29,8.4515,4,6
19469,93,175,25.006,0.6209,80.0,462.54,537.21,1263.07,1051.57,7.05,9.03,174.94,1915.58,8028.19,0.94,36.78,164.76,2028.53,7886.54,10.9111,0.02,309,1915,84.93,14.32,8.5429,4,6
19470,93,176,24.9992,0.6204,80.0,462.54,537.12,1267.16,1054.11,7.05,9.03,174.73,1915.62,8029.72,0.94,36.9,164.05,2028.51,7889.97,10.9415,0.02,308,1915,84.93,14.19,8.5164,4,6
19472,93,178,25.0002,0.62,80.0,462.54,537.02,1265.46,1053.45,7.05,9.03,174.67,1915.63,8030.63,0.94,36.82,164.84,2028.53,7892.87,10.9287,0.02,308,1915,84.93,14.27,8.4592,4,6
19504,93,210,24.9985,0.62,80.0,462.54,536.91,1266.04,1063.88,7.05,9.03,174.97,1916.03,8052.92,0.94,37.06,163.83,2028.82,7909.1,10.9823,0.02,308,1915,84.93,14.0,8.4906,4,6
19512,93,218,25.0066,0.6207,80.0,462.54,537.67,1269.29,1060.21,7.05,9.03,174.71,1916.09,8055.03,0.94,37.2,163.91,2028.98,7910.94,11.0316,0.02,311,1915,84.93,14.22,8.5539,4,6
19519,94,3,25.0075,0.621,80.0,462.54,536.79,1259.84,1044.63,7.05,9.03,175.97,1915.47,8012.1,0.94,36.32,165.19,2028.41,7875.95,10.8838,0.02,306,1915,84.93,14.37,8.636,1,6
19531,94,15,25.0043,0.6219,80.0,462.54,536.21,1258.18,1050.98,7.05,9.02,175.92,1915.49,8020.66,0.94,36.7,164.32,2028.4,7882.32,10.8816,0.02,306,1915,84.93,14.44,8.6482,2,6
19544,94,28,25.0041,0.6211,80.0,462.54,536.75,1254.38,1043.19,7.05,9.02,175.43,1915.49,8018.23,0.94,36.45,164.61,2028.36,7885.83,10.8648,0.02,307,1915,84.93,14.42,8.6493,2,6
19554,94,38,25.0031,0.6211,80.0,462.54,536.17,1257.19,1043.86,7.05,9.03,176.15,1915.45,8021.33,0.94,36.6,165.19,2028.37,7878.88,10.8595,0.02,306,1915,84.93,14.26,8.6076,2,6
19562,94,46,25.0016,0.62,80.0,462.54,536.53,1258.47,1041.47,7.05,9.02,176.32,1915.47,8020.97,0.94,36.69,164.66,2028.42,7884.46,10.8433,0.02,306,1915,84.93,14.31,8.5263,2,6
19572,94,56,25.0026,0.62,80.0,462.54,536.03,1252.42,1043.16,7.05,9.02,175.84,1915.49,8016.27,0.94,36.6,164.98,2028.41,7881.94,10.8755,0.02,306,1915,84.93,14.21,8.664,2,6
19585,94,69,25.0072,0.6211,80.0,462.54,536.47,1249.09,1046.84,7.05,9.03,175.46,1915.47,8017.77,0.94,36.68,164.85,2028.4,7880.71,10.8472,0.02,306,1915,84.93,14.48,8.6481,3,6
19593,94,77,25.0025,0.6219,80.0,462.54,536.91,1254.21,1043.35,7.05,9.03,175.81,1915.52,8020.08,0.94,36.59,164.68,2028.41,7882.1,10.8418,0.02,307,1915,84.93,14.39,8.5345,3,6
19594,94,78,25.0067,0.6217,80.0,462.54,536.78,1261.61,1045.5,7.05,9.03,175.14,1915.48,8015.56,0.94,36.43,164.7,2028.37,7882.74,10.8531,0.02,307,1915,84.93,14.39,8.5001,3,6
19599,94,83,25.0054,0.62,80.0,462.54,536.8,1262.58,1045.01,7.05,9.02,175.75,1915.51,8018.74,0.94,36.62,164.84,2028.35,7880.33,10.8657,0.02,307,1915,84.93,14.21,8.6485,3,6
19602,94,86,25.0049,0.62,80.0,462.54,537.02,1259.47,1045.58,7.05,9.03,175.13,1915.49,8016.52,0.94,36.48,164.99,2028.36,7881.03,10.881,0.02,306,1915,84.93,14.25,8.6692,3,6
19604,94,88,25.0038,0.6218,80.0,462.54,536.61,1252.45,1046.58,7.05,9.03,175.67,1915.48,8024.57,0.94,36.61,164.85,2028.42,7879.94,10.8795,0.02,306,1915,84.93,14.17,8.552,3,6
19610,94,94,25.0008,0.62,80.0,462.54,536.92,1258.95,1036.96,7.05,9.03,175.53,1915.47,8020.89,0.94,36.55,164.78,2028.4,7884.46,10.8628,0.02,306,1915,84.93,14.19,8.5291,3,6
19615,94,99,25.0067,0.6211,80.0,462.54,536.83,1258.39,1050.5,7.05,9.02,175.44,1915.51,8022.57,0.94,36.68,164.46,2028.41,7881.61,10.8542,0.02,306,1915,84.93,14.46,8.5656,3,6
19620,94,104,25.0025,0.62,80.0,462.54,536.48,1254.35,1042.04,7.05,9.03,175.06,1915.46,8018.43,0.94,36.63,164.24,2028.42,7885.3,10.8861,0.02,307,1915,84.93,14.32,8.5888,3,6
19623,94,107,24.9995,0.6211,80.0,462.54,536.52,1252.04,1043.95,7.05,9.03,174.62,1915.46,8024.22,0.94,36.72,164.8,2028.37,7880.78,10.871,0.02,306,1915,84.93,14.15,8.6304,3,6
19643,94,127,25.0044,0.62,80.0,462.54,536.3,1261.44,1049.82,7.05,9.03,176.32,1915.47,8019.56,0.94,36.66,164.51,2028.4,7881.55,10.9014,0.02,308,1915,84.93,14.27,8.5846,3,6
19644,94,128,24.9995,0.62,80.0,462.54,536.49,1257.01,1040.19,7.05,9.03,175.43,1915.43,8016.16,0.94,36.94,164.63,2028.39,7878.64,10.8843,0.02,308,1915,84.93,14.24,8.6443,3,6
19646,94,130,25.004,0.6219,80.0,462.54,537.17,1254.01,1043.08,7.05,9.03,175.52,1915.42,8021.34,0.94,36.63,164.7,2028.42,7878.44,10.869,0.02,307,1915,84.93,14.2,8.6032,3,6
19653,94,137,25.0014,0.62,80.0,462.54,537.15,1265.16,1055.17,7.05,9.02,175.34,1915.44,8013.89,0.94,36.62,164.55,2028.37,7881.27,10.8846,0.02,307,1915,84.93,14.49,8.5458,3,6
19666,94,150,25.0068,0.6214,80.0,462.54,537.04,1261.85,1051.89,7.05,9.02,175.48,1915.43,8021.53,0.94,36.72,164.81,2028.34,7881.23,10.9183,0.02,307,1915,84.93,14.06,8.5258,3,6
19684,94,168,25.0069,0.62,80.0,462.54,537.44,1262.0,1046.91,7.05,9.03,175.53,1915.45,8019.38,0.94,36.73,164.21,2028.36,7884.16,10.9377,0.02,307,1915,84.93,14.28,8.5903,4,6
19693,94,177,25.001,0.6216,80.0,462.54,536.75,1271.16,1054.58,7.05,9.03,174.61,1915.46,8016.89,0.94,36.92,163.83,2028.4,7882.95,10.9612,0.02,308,1915,84.93,14.21,8.4649,4,6
19703,94,187,25.0076,0.6219,80.0,462.54,536.81,1269.47,1052.49,7.05,9.03,174.95,1915.46,8017.78,0.94,37.15,164.05,2028.38,7877.58,10.942,0.02,309,1915,84.93,14.14,8.6169,4,6
19710,94,194,25.0017,0.62,80.0,462.54,537.3,1266.48,1057.43,7.05,9.03,174.41,1915.44,8014.6,0.94,37.05,164.59,2028.35,7879.51,10.9917,0.02,310,1915,84.93,14.21,8.484,4,6
19714,94,198,25.0028,0.6213,80.0,462.54,537.46,1264.14,1065.18,7.05,9.03,174.68,1915.51,8033.37,0.94,37.15,164.19,2028.38,7885.31,10.9761,0.02,308,1915,84.93,14.27,8.5632,4,6
19733,95,8,25.001,0.62,80.0,462.54,536.6,1246.49,1048.75,7.05,9.02,175.53,1915.21,8001.51,0.94,36.57,164.97,2028.04,7862.44,10.8791,0.02,306,1915,84.93,14.32,8.5214,1,6
19737,95,12,25.0069,0.62,80.0,462.54,536.83,1259.42,1049.07,7.05,9.02,175.58,1915.12,7998.43,0.94,36.48,165.11,2028.06,7869.95,10.8781,0.02,306,1915,84.93,14.3,8.6314,1,6
19740,95,15,25.0003,0.6218,80.0,462.54,536.41,1262.96,1042.06,7.05,9.02,175.37,1915.17,8002.43,0.94,36.64,164.36,2028.0,7859.78,10.9046,0.02,307,1915,84.93,14.28,8.6551,1,6
19742,95,17,25.0043,0.62,80.0,462.54,536.37,1258.91,1041.73,7.05,9.02,175.33,1915.22,7994.85,0.94,36.52,164.55,2028.05,7856.89,10.8595,0.02,306,1915,84.93,14.28,8.4865,1,6
19744,95,19,24.9985,0.62,80.0,462.54,537.14,1266.9,1053.66,7.05,9.03,175.58,1915.17,8000.49,0.94,36.61,164.86,2028.09,7863.8,10.8856,0.02,307,1915,84.93,14.29,8.589,1,6
19745,95,20,25.0049,0.62,80.0,462.54,536.36,1262.66,1042.13,7.05,9.02,175.66,1915.18,7994.66,0.94,36.58,164.76,2028.01,7864.56,10.9058,0.02,308,1915,84.93,14.38,8.5721,1,6
19746,95,21,25.0079,0.62,80.0,462.54,537.14,1263.3,1040.34,7.05,9.03,175.19,1915.19,8000.37,0.94,36.66,165.23,2028.07,7870.39,10.8736,0.02,307,1915,84.93,14.26,8.543,1,6
19751,95,26,24.9996,0.6203,80.0,462.54,536.9,1259.0,1056.55,7.05,9.02,174.5,1915.17,8003.36,0.94,36.7,164.93,2028.07,7866.19,10.8705,0.02,306,1915,84.93,14.22,8.7026,1,6
19762,95,37,25.0066,0.6213,80.0,462.54,536.69,1263.22,1045.97,7.05,9.03,175.66,1915.22,8007.38,0.94,36.79,164.13,2028.08,7869.93,10.8972,0.02,307,1915,84.93,14.44,8.4483,2,6
19766,95,41,24.9983,0.62,80.0,462.54,537.16,1263.4,1047.22,7.05,9.03,175.61,1915.23,7999.58,0.94,36.71,164.75,2028.07,7871.69,10.8936,0.02,306,1915,84.93,14.21,8.5232,2,6
19771,95,46,25.0022,0.62,80.0,462.54,537.08,1257.44,1047.78,7.05,9.03,174.93,1915.19,7999.46,0.94,36.86,163.93,2028.03,7860.11,10.8657,0.02,307,1915,84.93,14.29,8.5314,2,6
19797,95,72,25.0023,0.62,80.0,462.54,536.78,1256.35,1053.04,7.05,9.02,175.52,1915.12,7998.0,0.94,36.74,164.88,2028.05,7868.54,10.8958,0.02,308,1915,84.93,14.42,8.5665,2,6
19799,95,74,25.0069,0.62,80.0,462.54,536.83,1261.41,1046.23,7.05,9.03,175.13,1915.21,8005.88,0.94,36.87,164.88,2028.02,7863.94,10.9132,0.02,308,1915,84.93,14.21,8.5738,2,6
19801,95,76,25.0071,0.6218,80.0,462.54,536.72,1265.53,1051.12,7.05,9.02,175.77,1915.19,8005.59,0.94,36.62,164.64,2028.09,7870.84,10.918,0.02,307,1915,84.93,14.4,8.577,2,6
19813,95,88,25.0016,0.6212,80.0,462.54,535.91,1262.68,1047.82,7.05,9.02,175.4,1915.24,8003.73,0.94,36.83,164.81,2028.13,7862.87,10.8627,0.02,307,1915,84.93,14.35,8.5633,3,6
19826,95,101,25.0012,0.62,80.0,462.54,536.52,1250.99,1052.11,7.05,9.02,174.94,1915.22,8008.06,0.94,36.87,164.29,2028.11,7866.11,10.9131,0.02,307,1915,84.93,14.37,8.649,3,6
19838,95,113,25.001,0.6205,80.0,462.54,536.36,1264.48,1055.71,7.05,9.03,175.94,1915.23,8008.34,0.94,36.86,164.13,2028.16,7867.75,10.9055,0.02,307,1915,84.93,14.35,8.4403,3,6
19847,95,122,24.9994,0.6214,80.0,462.54,536.67,1270.64,1044.82,7.05,9.03,175.76,1915.28,7999.01,0.94,36.75,164.82,2028.15,7874.6,10.8916,0.02,308,1915,84.93,14.36,8.5076,3,6
19848,95,123,24.9984,0.6218,80.0,462.54,537.33,1261.41,1051.82,7.05,9.02,175.28,1915.27,8008.8,0.94,36.82,164.37,2028.14,7876.22,10.9062,0.02,307,1915,84.93,14.32,8.5885,3,6
19849,95,124,24.999,0.62,80.0,462.54,536.7,1253.55,1051.62,7.05,9.02,174.52,1915.33,8007.76,0.94,36.73,164.03,2028.18,7874.19,10.9017,0.02,307,1915,84.93,14.18,8.5111,3,6
19853,95,128,25.0006,0.6203,80.0,462.54,536.89,1264.16,1044.02,7.05,9.02,175.28,1915.27,8009.01,0.94,36.86,164.76,2028.15,7868.57,10.9241,0.02,309,1915,84.93,14.04,8.6321,3,6
19857,95,132,25.002,0.6209,80.0,462.54,536.65,1262.78,1050.19,7.05,9.03,174.95,1915.3,8006.94,0.94,36.8,164.89,2028.2,7869.76,10.8915,0.02,307,1915,84.93,14.31,8.6417,3,6
19859,95,134,25.0034,0.62,80.0,462.54,536.84,1266.02,1057.67,7.05,9.03,174.95,1915.32,8010.03,0.94,36.68,164.78,2028.18,7876.25,10.9338,0.02,308,1915,84.93,14.36,8.5926,3,6
19861,95,136,25.006,0.62,80.0,462.54,536.67,1262.55,1045.08,7.05,9.03,175.57,1915.32,8013.91,0.94,36.85,164.03,2028.22,7877.92,10.9044,0.02,309,1915,84.93,14.28,8.5797,3,6
19868,95,143,25.0072,0.6213,80.0,462.54,537.03,1265.32,1055.2,7.05,9.03,175.04,1915.36,8014.59,0.94,36.78,164.84,2028.23,7878.34,10.9281,0.02,308,1915,84.93,14.33,8.493,3,6
19873,95,148,25.0066,0.6214,80.0,462.54,537.19,1262.04,1054.96,7.05,9.03,174.95,1915.28,8008.56,0.94,36.94,164.95,2028.22,7874.85,10.9606,0.02,308,1915,84.93,14.17,8.453,3,6
19886,95,161,25.0077,0.62,80.0,462.54,537.39,1265.11,1051.44,7.05,9.03,174.38,1915.35,8011.23,0.94,36.71,164.78,2028.28,7880.03,10.916,0.02,308,1915,84.93,14.18,8.5829,3,6
19891,95,166,25.0009,0.62,80.0,462.54,536.93,1267.37,1054.82,7.05,9.03,175.69,1915.4,8018.67,0.94,36.92,164.26,2028.32,7881.08,10.976,0.02,309,1915,84.93,14.31,8.4532,3,6
19894,95,169,24.999,0.62,80.0,462.54,536.69,1262.66,1054.49,7.05,9.03,175.23,1915.44,8024.03,0.94,36.91,164.6,2028.34,7874.97,10.9524,0.02,308,1915,84.93,14.37,8.528,3,6
19902,95,177,24.9994,0.6219,80.0,462.54,537.52,1262.91,1047.47,7.05,9.03,175.61,1915.47,8025.37,0.94,37.04,164.43,2028.35,7881.81,10.95,0.02,308,1915,84.93,14.33,8.4776,3,6
19905,95,180,24.9997,0.621,80.0,462.54,537.67,1265.14,1056.25,7.05,9.03,174.68,1915.46,8018.76,0.94,36.91,164.57,2028.38,7886.98,10.9626,0.02,309,1915,84.93,14.04,8.6519,3,6
19926,95,201,25.004,0.62,80.0,462.54,537.4,1265.02,1052.52,7.05,9.03,175.09,1915.66,8038.77,0.94,37.03,163.91,2028.57,7890.36,10.9538,0.02,309,1915,84.93,14.24,8.6289,4,6
19932,95,207,25.0036,0.62,80.0,462.54,536.7,1262.15,1062.67,7.05,9.03,175.38,1915.78,8041.29,0.94,37.07,164.14,2028.66,7894.38,10.9505,0.02,308,1915,84.93,13.95,8.5238,4,6
19942,95,217,25.0043,0.6204,80.0,462.54,537.57,1264.88,1058.36,7.05,9.03,174.97,1915.85,8050.5,0.93,37.21,164.29,2028.76,7904.29,10.99,0.02,308,1915,84.93,14.22,8.5089,4,6
